KDLL,Baraboo Wisconsin Dells Airport,America/Chicago,43.52372,-89.77345
KDLN,"Dillon, Dillon Airport",America/Denver,45.2575,-112.55444
KDLP,WEST DELTA OIL PLATFORM,America/Chicago,29.12,-89.55
KDLS,The Dalles Municipal Airport,America/Los_Angeles,45.61901,-121.16572
KDLZ,Delaware Municipal Airport,America/New_York,40.2797,-83.1148
KDMA,Davis-Monthan Air Force Base,America/Phoenix,32.16667,-110.88333
KDMH,"Baltimore, Inner Harbor",America/New_York,39.28333,-76.61667
KDMN,"Deming, Deming Municipal Airport",America/Denver,32.26222,-107.72056
KDMO,"Sedalia, Sedalia Memorial Airport",America/Chicago,38.71222,-93.17444
KDMW,Carroll County Regional Jack B Poage Field,America/New_York,39.6083,-77.0077
KDNL,Augusta Daniel Field,America/New_York,33.4669,-82.03836
KDNN,"Dalton, Dalton Municipal Airport",America/New_York,34.72167,-84.86917
KDNS,Denison,America/Chicago,41.98333,-95.38333
KDNV,"Danville, Vermilion County Airport",America/Chicago,40.19944,-87.59556
KDOV,Dover Air Force Base,America/New_York,39.13333,-75.4666699
KDPA,"Chicago / West Chicago, Dupage Airport",America/Chicago,41.8963899,-88.25111
KDPG,Dugway Proving Grounds,America/Denver,40.16667,-112.93333
KDPL,Duplin County Airport,America/New_York,34.99942,-77.97995
KDQH,"Douglas, Douglas Municipal Airport",America/New_York,31.47667,-82.86028
KDRA,"Mercury, Desert Rock Airport",America/Los_Angeles,36.6207,-116.02868
KDRC,Deer Creek I-25 east of Casper,America/Denver,42.83687,-105.86063
KDRI,"De Ridder, Beauregard Parish Airport",America/Chicago,30.83167,-93.33972
KDRM,Drummond Island Airport,America/Detroit,46.0072,-83.7427
KDRO,Durango-La Plata County Airport,America/Denver,37.14312,-107.76023
KDRT,"Del Rio, Del Rio International Airport",America/Chicago,29.37472,-100.92361
KDSM,"Des Moines, Des Moines International Airport",America/Chicago,41.53778,-93.66611
KDSV,"Dansville, Dansville Municipal Airport",America/New_York,42.56944,-77.71444
KDTA,"Delta, Delta Municipal Airport",America/Denver,39.38333,-112.50967
KDTL,Detroit Lakes Airport-Wething Field,America/Chicago,46.8285399,-95.88567
KDTN,"Shreveport, Shreveport Downtown Airport",America/Chicago,32.5424999,-93.74472
KDTO,Denton Municipal Airport,America/Chicago,33.20505,-97.20061
KDTS,"Destin, Destin-Ft. Walton Beach Airport",America/Chicago,30.39333,-86.4675
KDTW,"Detroit, Detroit Metropolitan Wayne County Airport",America/Detroit,42.23139,-83.33083
KDUA,"Durant, Eaker Field Airport",America/Chicago,33.94222,-96.39444
KDUB,Dubois Municipal Airport,America/Denver,43.5484,-109.6903
KDUC,"Duncan, Halliburton Field Airport",America/Chicago,34.47083,-97.9599999
KDUG,Bisbee Douglas International Airport,America/Phoenix,31.45838,-109.60676
KDUH,"Lambertville, Toledo Suburban Airport",America/Detroit,41.73583,-83.65528
KDUJ,Du Bois - Jefferson County Airport,America/New_York,41.17948,-78.89326
KDUX,"Dumas, Moore County Airport",America/Chicago,35.85778,-102.01306
KDVK,Stuart Powell Field Airport,America/New_York,37.5775751,-84.7694978
KDVL,"Devils Lake, Devils Lake Municipal Airport",America/Chicago,48.11667,-98.91667
KDVN,"Davenport, Davenport Municipal Airport",America/Chicago,41.61389,-90.59139
KDVO,Novato / Gnoss Field,America/Los_Angeles,38.14178,-122.55463
KDVP,Slayton Municipal Airport,America/Chicago,43.99055,-95.78102
KDVT,"Phoenix, Phoenix-Deer Valley Municipal Airport",America/Phoenix,33.69026,-112.06618
KDWH,"Houston, Hooks Memorial Airport",America/Chicago,30.0675,-95.55611
KDWU,Ashland Regional Airport,America/New_York,38.5545,-82.738
KDWX,Dixon Airport,America/Denver,41.03704,-107.49976
KDXR,"Danbury, Danbury Municipal Airport",America/New_York,41.37167,-73.48444
KDXX,"Madison, Madison-Lac Qui Parle County Airport",America/Chicago,44.9839399,-96.1788399
KDYA,Demopolis Municipal Airport,America/Chicago,32.4638,-87.9541
KDYB,Summerville Airport,America/New_York,33.063,-80.279
KDYL,"Doylestown, Doylestown Airport",America/New_York,40.33016,-75.12286
KDYR,"Dyersburg, Dyersburg Municipal Airport",America/Chicago,36,-89.4
KDYS,"Abilene, Dyess Air Force Base",America/Chicago,32.42,-99.85694
KDYT,Duluth - Sky Harbor Airport,America/Chicago,46.72452,-92.0444799
KDZB,Horseshoe Bay Resort Airpark,America/Chicago,30.5271,-98.3588
KDZJ,Blairsville Airport,America/New_York,34.8544,-83.9973
KE11,Andrews County Airport,America/Chicago,32.3311,-102.5295
KE16,South County Airport of Santa Clara County,America/Los_Angeles,37.0815861,-121.5968056
KE38,"Alpine, Alpine-Casparis Municipal Airport",America/Chicago,30.38417,-103.68333
KE80,Belen Alexander Muni Airport,America/Denver,34.6452,-106.8336999
KEAR,"Kearney, Kearney Municipal Airport",America/Chicago,40.73333,-99
KEAT,"Wenatchee, Pangborn Memorial Airport",America/Los_Angeles,47.39889,-120.20694
KEAU,"Eau Claire, Chippewa Valley Regional Airport",America/Chicago,44.86528,-91.485
KEBA,Elbert County - Patz Field,America/New_York,34.095,-82.81583
KEBG,"Edinburg, Edinburg International Airport",America/Chicago,26.44194,-98.12944
KEBS,Webster City,America/Chicago,42.43333,-93.86667
KECG,Elizabeth City C/G Regional Airport,America/New_York,36.25771,-76.1716
KECP,Panama City - Northwest Florida Beaches International Airport,America/Chicago,30.3582,-85.7955999
KECS,Mondell Field,America/Denver,43.8854,-104.3179
KECU,"Rocksprings, Edwards County Airport",America/Chicago,29.94667,-100.17361
KEDC,Austin Executive Airport,America/Chicago,30.3925,-97.5621
KEDE,"Edenton, Northeastern Regional Airport",America/New_York,36.02778,-76.56722
KEDJ,Bellefontaine Regional Airport,America/New_York,40.3723,-83.8192
KEDU,University Airport,America/Los_Angeles,38.5315,-121.7865
KEDW,Edwards Air Force Base,America/Los_Angeles,34.91667,-117.9
KEED,"Needles, Needles Airport",America/Los_Angeles,34.76611,-114.62333
KEEN,"Keene, Dillant-Hopkins Airport",America/New_York,42.9,-72.26667
KEEO,Meeker Airport,America/Denver,40.0444,-107.88832
KEET,"Alabaster, Shelby County Airport",America/Chicago,33.17833,-86.78167
KEFC,BELLE FOURCHE,America/Denver,44.7342,-103.86199
KEFD,Houston / Ellington,America/Chicago,29.6,-95.16667
KEFK,NEWPORT,America/New_York,44.93,-72.2
KEFT,Monroe Municipal Airport,America/Chicago,42.61959,-89.59309
KEGE,Eagle County Regional,America/Denver,39.65,-106.91667
KEGI,Duke Field / Eglin Auxiliary,America/Chicago,30.65,-86.51667
KEGT,WELLINGTON,America/Chicago,37.32361,-97.38834
KEGV,Eagle River Union Airport,America/Chicago,45.9309299,-89.26702
KEHA,"Elkhart, Elkhart-Morton County Airport",America/Chicago,37,-101.88333
KEHC,E CAMERON278 OIL PLATFORM,America/Chicago,28.43,-92.88
KEHO,Shelby Municipal Airport,America/New_York,35.2556299,-81.59858
KEHR,Henderson City,America/Chicago,37.81667,-87.68333
KEHY,Elk Mountain AWOS,America/Denver,41.7253,-106.4594
KEIK,Erie Municipal Airport,America/Denver,40.01169,-105.05033
KEIR,Eugene Island,America/Chicago,28.634,-91.489
KEKM,Elkhart Municipal,America/Indiana/Indianapolis,41.71667,-86
KEKN,"Elkins, Elkins-Randolph County-Jennings Randolph Field",America/New_York,38.88528,-79.85278
KEKO,"Elko, Elko Regional Airport",America/Los_Angeles,40.8240399,-115.78635
KEKQ,"Monticello, Wayne County Airport",America/Kentucky/Monticello,36.85528,-84.85611
KEKS,Ennis - Big Sky Airport,America/Denver,45.27436,-111.64886
KEKY,Bessemer Airport,America/Chicago,33.3126,-86.9263
KELA,Eagle Lake,America/Chicago,29.6006,-96.3219
KELD,"El Dorado, South Arkansas Regional at Goodwin Field Airport",America/Chicago,33.22083,-92.8133299
KELK,Elk City Regional Business Airport,America/Chicago,35.4308,-99.3943
KELM,"Elmira, Elmira / Corning Regional Airport",America/New_York,42.15639,-76.90278
KELN,"Ellensburg, Ellensburg Bowers Field",America/Los_Angeles,47.0337699,-120.53132
KELO,"Ely, Ely Municipal Airport",America/Chicago,47.81667,-91.83333
KELP,"El Paso, El Paso International Airport",America/Denver,31.81111,-106.3758299
KELY,"Ely, Ely Airport",America/Los_Angeles,39.295,-114.84528
KELZ,"Wellsville, Wellsville Municipal Airport",America/New_York,42.1075,-77.98444
KEMK,E BREAKS OIL PLATFORM,America/Chicago,27.82,-94.3199999
KEMM,KEMMERER,America/Denver,41.82,-110.56
KEMP,"Emporia, Emporia Municipal Airport",America/Chicago,38.32889,-96.19389
KEMT,El Monte,America/Los_Angeles,34.0833299,-118.03333
KEMV,"Emporia, Emporia-Greensville Regional Airport",America/New_York,36.68694,-77.48278
KEND,Vance Air Force Base / Enid,America/Chicago,36.3333299,-97.91667
KENL,Centralia Municipal Airport,America/Chicago,38.50951,-89.08996
KENV,Wendover / Air Force Auxillary Field,America/Denver,40.72056,-114.03583
KENW,"Kenosha, Kenosha Regional Airport",America/Chicago,42.595,-87.9380599
KEOE,Newberry County Airport,America/New_York,34.309,-81.64
KEOK,Keokuk Municipal,America/Chicago,40.46667,-91.43333
KEOS,NEOSHO AIRPORT,America/Chicago,36.8108,-94.39169
KEPH,"Ephrata, Ephrata Municipal Airport",America/Los_Angeles,47.3075,-119.51583
KEQA,El Dorado Captain Jack Thomas Airport,America/Chicago,37.77534,-96.81449
KEQY,"Monroe, Monroe Airport",America/New_York,35.01694,-80.62056
KERI,"Erie, Erie International Airport",America/New_York,42.08,-80.1825
KERV,"Kerrville, Kerrville Municipal Airport/Louis Schreiner Field",America/Chicago,29.96667,-99.08333
KERY,"Newberry, Luce County Airport",America/Detroit,46.31111,-85.45722
KESC,Escanaba,America/New_York,45.75,-87.03333
KESF,Alexandria Esler Regional Airport,America/Chicago,31.39634,-92.28273
KESN,Easton / Newman Field,America/New_York,38.8,-76.06667
KEST,"Estherville, Estherville Municipal Airport",America/Chicago,43.40111,-94.74722
KETB,West Bend Municipal Airport,America/Chicago,43.42256,-88.1326
KETC,Tarboro-Edgecombe Airport,America/New_York,35.9373,-77.54648
KETH,Wheaton Municipal Airport,America/Chicago,45.78284,-96.54607
KEUF,Eufaula Municipal Airport,America/Chicago,31.951,-85.129
KEUG,"Eugene, Mahlon Sweet Field",America/Los_Angeles,44.13333,-123.21444
KEUL,Caldwell - Caldwell Industrial Airport,America/Boise,43.64055,-116.63017
KEVB,New Smyrna Beach Municipal Airport,America/New_York,29.05687,-80.94909
KEVM,Eveleth-Virginia Municipal Airport,America/Chicago,47.4274,-92.49717
KEVV,"Evansville, Evansville Regional Airport",America/Chicago,38.0430599,-87.52028
KEVW,"Evanston, Evanston-Uinta County Burns Field",America/Denver,41.27306,-111.03056
KEWB,"New Bedford, New Bedford Regional Airport",America/New_York,41.67528,-70.95694
KEWK,"Newton, Newton City/County Airport",America/Chicago,38.05,-97.28333
KEWN,"New Bern, Craven County Regional Airport",America/New_York,35.0675,-77.04722
KEWR,"Newark, Newark International Airport",America/New_York,40.6825,-74.16944
KEXX,"Lexington, Davidson County Airport",America/New_York,35.78111,-80.30389
KEYE,"Indianapolis, Eagle Creek Airpark",America/Indiana/Indianapolis,39.825,-86.29583
KEYF,Curtis L Brown Jr. Field Airport,America/New_York,34.60418,-78.57902
KEYW,Key West International Airport,America/New_York,24.55707,-81.75539
KEZF,"Fredericksburg, Shannon Airport",America/New_York,38.26667,-77.45
KEZM,"Eastman, Heart of Georgia Regional Airport",America/New_York,32.21417,-83.12778
KEZS,Shawano Municipal Airport,America/Chicago,44.787,-88.56
KF05,"Vernon, Wilbarger County Airport",America/Chicago,34.22556,-99.28361
KF17,Center Municipal Airport,America/Chicago,31.8316,-94.1564
KF44,Athens Municipal Airport,America/Chicago,32.1638,-95.8284
KF46,Rockwall Municipal Airport,America/Chicago,32.9322,-96.43484
KF70,Murrieta/Temecula French Valley,America/Los_Angeles,33.5742,-117.1285
KFAF,Fort Eustis / Felker,America/New_York,37.13333,-76.61667
KFAM,Farmington Airport,America/Chicago,37.76667,-90.43333
KFAR,"Fargo, Hector International Airport",America/Chicago,46.92528,-96.81111
KFAT,"Fresno, Fresno Air Terminal",America/Los_Angeles,36.78,-119.71944
KFAY,"Fayetteville, Fayetteville Regional Airport",America/New_York,34.98944,-78.88
KFBG,Fort Bragg / Simmons Army Airfield,America/New_York,35.1314,-78.93158
KFBL,"Faribault, Faribault Municipal Airport",America/Chicago,44.32983,-93.31186
KFBR,Fort Bridger WY,America/Denver,41.392,-110.40683
KFCI,Chesterfield County Airport,America/New_York,37.406444,-77.524833
KFCM,Minneapolis - Flying Cloud Airport,America/Chicago,44.83217,-93.47051
KFCS,Fort Carson,America/Denver,38.7,-104.76667
KFDK,Frederick Municipal Airport,America/New_York,39.41775,-77.36982
KFDR,"Frederick, Frederick Municipal Airport",America/Chicago,34.34444,-98.98306
KFDW,Winnsboro/Fairfield County Airport,America/New_York,34.315,-81.109
KFDY,"Findlay, Findlay Airport",America/New_York,41.01361,-83.66861
KFEP,Albertus Airport,America/Chicago,42.24751,-89.58104
KFET,Fremont Municipal Airport,America/Chicago,41.45,-96.51667
KFEW,Francis E Warren Air Force Base Heliport,America/Denver,41.13332,-104.8671899
KFFA,"Kill Devil Hills, First Flight Airport",America/New_York,36.01667,-75.66667
KFFC,"Atlanta, Peachtree City-Falcon Field",America/New_York,33.35528,-84.56694
KFFL,Fairfield - Fairfield Municipal Airport,America/Chicago,41.05,-91.98333
KFFM,Fergus Falls Municipal Airport-Einar Mickel,America/Chicago,46.28655,-96.15338
KFFO,Dayton / Wright-Patterson Air Force Base,America/New_York,39.8333299,-84.05
KFFT,"Frankfort, Capital City Airport",America/New_York,38.18472,-84.90333
KFFX,Fremont Municipal Airport,America/Detroit,43.43933,-85.9948299
KFFZ,Mesa / Falcon Field,America/Phoenix,33.46667,-111.73333
KFGN,Flag Island,America/Chicago,49.31667,-94.9
KFGX,Flemingsburg Fleming-Mason Airport,America/New_York,38.5418,-83.7434
KFHB,Fernandina Beach Municipal Airport,America/New_York,30.61183,-81.46119
KFHR,"Friday Harbor, Friday Harbor Airport",America/Los_Angeles,48.52028,-123.02528
KFHU,"Fort Huachuca, Libby AAF Ft Huachuca",America/Phoenix,31.58333,-110.33333
KFIG,"Clearfield, Clearfield-Lawrence Airport",America/New_York,41.04667,-78.41167
KFIN,Flagler County Airport,America/New_York,29.4657,-81.20872
KFIR,First Divide I-80 east of Evanston,America/Denver,41.27649,-110.80067
KFIT,"Fitchburg, Fitchburg Municipal Airport",America/New_York,42.55194,-71.75583
KFKA,"Preston, Fillmore County Airport",America/Chicago,43.67701,-92.17422
KFKL,"Franklin, Venango Regional Airport",America/New_York,41.38333,-79.86667
KFKN,Franklin / J B Rose,America/New_York,36.7,-76.9
KFKR,Frankfort Municipal Airport,America/Indiana/Indianapolis,40.2734,-86.5622
KFKS,"Frankfort, Frankfort Dow Memorial Field Airport",America/Detroit,44.625,-86.20056
KFLD,"Fond Du Lac, Fond Du Lac County Airport",America/Chicago,43.77,-88.48639
KFLG,Flagstaff Pulliam Airport,America/Phoenix,35.1443299,-111.66637
KFLL,"Fort Lauderdale, Fort Lauderdale / Hollywood International Airport",America/New_York,26.06806,-80.1525
KFLO,Florence - Florence Regional Airport,America/New_York,34.1877799,-79.73083
KFLP,"Flippin, Marion County Regional Airport",America/Chicago,36.3,-92.58333
KFLY,Meadow Lake Airport,America/Denver,38.9439,-104.56838
KFME,Fort Meade / Tipton,America/New_York,39.0833299,-76.76667
KFMH,Otis Air National Guard Base,America/New_York,41.65,-70.51667
KFMM,Fort Morgan Municipal Airport,America/Denver,40.33148,-103.80704
KFMN,"Farmington, Four Corners Regional Airport",America/Denver,36.7436099,-108.22917
KFMY,"Fort Myers, Page Field",America/New_York,26.58417,-81.8625
KFNB,"Falls City, Brenner Field Airport",America/Chicago,40.07889,-95.5919399
KFNL,"Fort Collins/Loveland, Fort Collins-Loveland Municipal Airport",America/Denver,40.45,-105.01667
KFNT,"Flint, Bishop International Airport",America/Detroit,42.96667,-83.74944
KFOA,Flora Municipal Airport,America/Chicago,38.66726,-88.4526999
KFOD,Fort Dodge,America/Chicago,42.55,-94.18333
KFOE,"Topeka, Forbes Field",America/Chicago,38.94139,-95.65056
KFOK,The Gabreski Airport,America/New_York,40.85053,-72.61927
KFOT,Fortuna Rohnerville Airport,America/Los_Angeles,40.55296,-124.13338
KFOZ,"Bigfork, Bigfork Municipal Airport",America/Chicago,47.78278,-93.65028
KFPK,"Charlotte, Fitch H Beach Airport",America/Detroit,42.57444,-84.81139
KFPR,"Fort Pierce, St. Lucie County International Airport",America/New_York,27.49806,-80.37667
KFQD,"Rutherfordton, Rutherford County-Marchman Field Airport",America/New_York,35.42833,-81.935
KFRG,Farmingdale - Republic Airport,America/New_York,40.73443,-73.41639
KFRI,Fort Riley - Marshall AAF,America/Chicago,39.05586,-96.76166
KFRM,"Fairmont, Fairmont Municipal Airport",America/Chicago,43.65,-94.41667
KFRR,Front Royal-warren County Airport,America/New_York,38.9174999,-78.2535
KFSD,"Sioux Falls, Foss Field",America/Chicago,43.57694,-96.75361
KFSE,"Fosston, Fosston Municipal Airport",America/Chicago,47.59278,-95.77333
KFSI,Fort Sill,America/Chicago,34.6,-98.4
KFSK,FORT SCOTT,America/Chicago,37.79833,-94.76933
KFSM,"Fort Smith, Fort Smith Regional Airport",America/Chicago,35.33361,-94.365
KFSO,Franklin County State Airport,America/New_York,44.9402807,-73.09746
KFST,"Fort Stockton, Fort Stockton-Pecos County Airport",America/Chicago,30.91194,-102.91667
KFSW,Fort Madison,America/Chicago,40.66667,-91.33333
KFTG,Denver Nexrad,America/Denver,39.78333,-104.55
KFTK,Fort Knox,America/New_York,37.9,-85.9666699
KFTN,Faith Ranch Airport,America/Chicago,28.2086,-100.0188
KFTW,"Fort Worth, Meacham International Airport",America/Chicago,32.82528,-97.36417
KFTY,"Atlanta, Fulton County Airport-Brown Field",America/New_York,33.7775,-84.52444
KFUL,"Fullerton, Fullerton Municipal Airport",America/Los_Angeles,33.87194,-117.98472
KFVE,"Frenchville, Northern Aroostook Regional Airport",America/New_York,47.2849999,-68.30722
KFVX,Farmville,America/New_York,37.35,-78.43333
KFWA,Fort Wayne International Airport,America/Indiana/Indianapolis,40.97251,-85.20637
KFWB,Branson West Muni - Emerson Field,America/Chicago,36.6985,-93.4021999
KFWC,"Fairfield, Fairfield Municipal Airport",America/Chicago,38.37861,-88.41278
KFWN,"Sussex, Sussex Airport",America/New_York,41.19925,-74.62594
KFWS,"Fort Worth, Forth Worth Spinks Airport",America/Chicago,32.56667,-97.3
KFXE,"Fort Lauderdale, Fort Lauderdale Executive Airport",America/New_York,26.2,-80.18333
KFXY,Forest City Municipal Airport,America/Chicago,43.235,-93.624
KFYG,Washington Regional Airport,America/Chicago,38.5876,-90.9937999
KFYJ,"West Point, Middle Peninsula Regional Airport",America/New_York,37.52111,-76.7644399
KFYM,Fayetteville Municipal Airport,America/Chicago,35.0597,-86.5639999
KFYV,"Fayetteville, Drake Field",America/Chicago,36.01028,-94.1677799
KFZG,Fitzgerald Municipal Airport,America/New_York,31.6839,-83.2709
KFZY,"Fulton, Oswego County Airport",America/New_York,43.35083,-76.38806
KGAD,"Gadsden, Gadsden Municipal Airport",America/Chicago,33.96667,-86.08333
KGAF,GRAFTON,America/Chicago,48.4,-97.37
KGAG,"Gage, Gage Airport",America/Chicago,36.29667,-99.76889
KGAI,Gaithersburg - Montgomery County Airport,America/New_York,39.16957,-77.16551
KGAO,"Galliano, South Lafourche Airport",America/Chicago,29.44472,-90.26111
KGBD,"Great Bend, Great Bend Municipal Airport",America/Chicago,38.35,-98.86667
KGBG,Galesburg Municipal Airport,America/Chicago,40.9328999,-90.43339
KGBK,MAGNOLIA OIL PLATFORM,America/Chicago,27.2,-92.2
KGCC,"Gillette, Gillette-Campbell County Airport",America/Denver,44.33944,-105.54194
KGCD,Grant County Regional Airport,America/Los_Angeles,44.40287,-118.96715
KGCK,Garden City Regional Airport,America/Chicago,37.9275,-100.72444
KGCM,"Claremore, Claremore Regional Airport",America/Chicago,36.29444,-95.47972
KGCN,Grand Canyon National Park Airport,America/Phoenix,35.94582,-112.15538
KGDB,"Granite Falls, Granite Falls Municipal Airport/Lenzen-Roe Memorial Field",America/Chicago,44.75306,-95.55583
KGDJ,"Granbury, Granbury Municipal Airport",America/Chicago,32.44417,-97.81667
KGDP,"Pine Springs, Guadalupe Mountains National Park",America/Chicago,31.83111,-104.80889
KGDV,"Glendive, Dawson Community Airport",America/Denver,47.13333,-104.8
KGED,Georgetown - Delaware Coastal Airport,America/New_York,38.68974,-75.36245
KGEG,"Spokane, Spokane International Airport",America/Los_Angeles,47.62139,-117.52778
KGEU,"Glendale, Glendale Municipal Airport",America/Phoenix,33.52722,-112.29528
KGEV,"Jefferson, Ashe County Airport",America/New_York,36.43333,-81.41667
KGEY,South Big Horn County Airport,America/Denver,44.5174,-108.0752
KGEZ,Shelbyville Municipal Airport,America/Indiana/Indianapolis,39.58546,-85.79982
KGFA,Malmstrom Air Force Base,America/Denver,47.5,-111.18333
KGFK,"Grand Forks, Grand Forks International Airport",America/Chicago,47.94806,-97.1825
KGFL,"Glens Falls, Floyd Bennett Memorial Airport",America/New_York,43.34111,-73.61056
KGGE,Georgetown County Airport       ,America/New_York,33.3117,-79.3196
KGGG,Longview - East Texas Regional Airport,America/Chicago,32.39056,-94.71389
KGGI,Grinnell Municipal Airfield,America/Chicago,41.7092,-92.7349
KGGP,Logansport/Cass County Airport,America/Indiana/Indianapolis,40.711,-86.373
KGGW,"Glasgow, Glasgow International Airport",America/Denver,48.21389,-106.62139
KGHB,GB172/Salsa (Shell E-P),America/Chicago,27.84,-91.988
KGHG,Marshfield Airport,America/New_York,42.0983,-70.6722
KGHW,Glenwood Municipal Airport,America/Chicago,45.64564,-95.31876
KGIC,Grangeville - Idaho County Airport,America/Los_Angeles,45.94111,-116.13257
KGIF,Winter Havens Gilbert Airport,America/New_York,28.06138,-81.75684
KGJT,Grand Junction Regional Airport,America/Denver,39.13389,-108.53861
KGKJ,Port Meadville Airport,America/New_York,41.6258399,-80.21231
KGKT,Sevierville Gatlinburg - Pigeon Forge Airport,America/New_York,35.85681,-83.53334
KGKY,Arlington Municipal Airport,America/Chicago,32.65829,-97.09509
KGLD,"Goodland, Renner Field",America/Denver,39.3675,-101.69306
KGLE,"Gainesville, Gainesville Municipal Airport",America/Chicago,33.65139,-97.19694
KGLH,"Greenville, Mid Delta Regional Airport",America/Chicago,33.48278,-90.98556
KGLR,"Gaylord, Otsego County Airport",America/Detroit,45.01639,-84.68889
KGLS,"Galveston, Scholes Field",America/Chicago,29.27028,-94.86417
KGLW,"Glasgow, Glasgow Municipal Airport",America/Chicago,37.03167,-85.95361
KGLY,"Clinton, MO",America/Chicago,38.3566,-93.6842
KGMJ,"Grove, Grove Municipal Airport",America/Chicago,36.60528,-94.73861
KGMU,"Greenville, Greenville Downtown Airport",America/New_York,34.84611,-82.34611
KGNA,"Grand Marais, The Bay of Grand Marais",America/Chicago,47.7472,-90.3443999
KGNC,"Seminole, Gaines County Airport",America/Chicago,32.67528,-102.6525
KGNR,Greenville,America/New_York,45.4646199,-69.5538
KGNT,"Grants, Grants-Milan Municipal Airport",America/Denver,35.16528,-107.90222
KGNV,"Gainesville, Gainesville Regional Airport",America/New_York,29.69194,-82.27556
KGOK,"Guthrie, Guthrie Municipal Airport",America/Chicago,35.85194,-97.4075
KGON,"Groton / New London, Groton / New London Airport",America/New_York,41.3275,-72.04944
KGOO,Nevada County Air Park,America/Los_Angeles,39.2240279,-121.003083
KGOP,"Gatesville, City-County Airport",America/Chicago,31.42111,-97.79694
KGOV,"Grayling, Grayling Army Airfield",America/Detroit,44.68028,-84.72889
KGPH,Mosby Midwest National Air Center Airport,America/Chicago,39.3325,-94.3096
KGPI,"Kalispell, Glacier Park International Airport",America/Denver,48.30417,-114.26361
KGPM,"Grand Prairie, Grand Prairie Municipal Airport",America/Chicago,32.69861,-97.04667
KGPT,Gulfport - Gulfport-Biloxi International Airport,America/Chicago,30.41194,-89.08083
KGPZ,"Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field",America/Chicago,47.21667,-93.51667
KGRB,"Green Bay, Austin Straubel International Airport",America/Chicago,44.4794399,-88.13667
KGRD,"Greenwood, Greenwood County Airport",America/New_York,34.24722,-82.15472
KGRF,Fort Lewis / Gray U. S. Army Airfield,America/Los_Angeles,47.11667,-122.55
KGRI,"Grand Island, Central Nebraska Regional Airport",America/Chicago,40.9583299,-98.3125
KGRK,"Fort Hood, Robert Gray AAF Ft Hood",America/Chicago,31.06667,-97.81667
KGRR,"Grand Rapids, Gerald R. Ford International Airport",America/Detroit,42.88083,-85.52278
KGRY,Green Canyon 338 Front Runner,America/Chicago,27.625,-90.441
KGSB,Seymour-Johnson Air Force Base,America/New_York,35.34457,-77.94583
KGSH,"Goshen, Goshen Municipal Airport",America/Indiana/Indianapolis,41.52611,-85.78667
KGSO,"Greensboro, Piedmont Triad International Airport",America/New_York,36.0974999,-79.94361
KGSP,"Greer, Greenville-Spartanburg Airport",America/New_York,34.88389,-82.22083
KGTB,Fort Drum / Wheeler-Sack U. S. Army Airfield,America/New_York,44.05,-75.73333
KGTF,"Great Falls, Great Falls International Airport",America/Denver,47.47333,-111.38222
KGTR,"Columbus/West Point/Starkville, Golden Triangle Regional Airport",America/Chicago,33.45,-88.58333
KGTU,"Georgetown, Georgetown Municipal Airport",America/Chicago,30.68333,-97.68333
KGUC,"Gunnison, Gunnison-Crested Butte Regional Airport",America/Denver,38.53333,-106.93333
KGUL,GUNNISON OIL PLATFORM,America/Chicago,27.3,-93.53
KGUN,Gun Barrel US 85 northeast of Cheyenne,America/Denver,41.44368,-104.34428
KGUP,"Gallup, Gallup Municipal Airport",America/Denver,35.51111,-108.78944
KGUR,Camp Guernsey,America/Denver,42.2597,-104.7283
KGUS,Grissom Air Force Base / Peru,America/Indiana/Indianapolis,40.65,-86.15
KGUY,Guymon / Guymon Municipal Airport,America/Chicago,36.6816699,-101.50528
KGVE,Gordonsville Municipal Airport,America/New_York,38.156,-78.1658
KGVL,"Gainesville, Gilmer Memorial Airport",America/New_York,34.27194,-83.83028
KGVT,Greenville / Majors,America/Chicago,33.06667,-96.06667
KGWB,Auburn De Kalb County Airport,America/Indiana/Indianapolis,41.307,-85.0639999
KGWO,"Greenwood, Greenwood-LeFlore Airport",America/Chicago,33.4925,-90.0836099
KGWR,Gwinner,America/Chicago,46.2187,-97.6435
KGWW,"Goldsboro, Goldsboro-Wayne Municipal Airport",America/New_York,35.46056,-77.965
KGXA,Gray Butte Field Airport,America/Los_Angeles,34.5666,-117.6704
KGXF,Gila Bend Air Force Auxiliary Field,America/Phoenix,32.8875,-112.72
KGXY,"Greeley, Greeley-Weld County Airport",America/Denver,40.43333,-104.63333
KGYB,"Giddings, Giddings-Lee County Airport",America/Chicago,30.16917,-96.98
KGYH,Greenville-Donaldson Center Airport,America/New_York,34.7583,-82.3764
KGYI,"Sherman/Denison, Grayson County Airport",America/Chicago,33.71667,-96.66667
KGYL,Glencoe Municipal Airport,America/Chicago,44.7588,-94.0905
KGYR,Goodyear Municipal,America/Phoenix,33.41667,-112.38333
KGYY,Gary Regional Airport,America/Chicago,41.61212,-87.40908
KGZH,"Evergreen, Middleton Field",America/Chicago,31.41889,-87.04806
KGZL,Stigler,America/Chicago,35.2891,-95.0939
KGZN,Gregory M Simmons Memorial Airport,America/Chicago,32.3658,-99.0237
KHAE,HANNIBAL,America/Chicago,39.7245,-91.44366
KHAF,Half Moon Bay Airport,America/Los_Angeles,37.5135999,-122.4996
